child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
MONERAC,ARAMON NOIR,Parent 1,SSR,SSR,20,37.35,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Di Vecchi Staraz 2005 | nSSR: 20/0
MONERAC,GRENACHE = GARNACHA,Parent 2,SSR,SSR,20,37.35,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Di Vecchi Staraz 2005 | nSSR: 20/0
MONTUONICO,FOGARINA,Parent 1,SSR,SSR,20,43.34,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MONTUONICO,ARGANT,Parent 2,SSR,SSR,20,43.34,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MORAVIA DULCE,MOURISCO TINTO = MARUFO,Parent 1,SSR,SSR,20,31.33,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MORAVIA DULCE,F VALENCI BLANCO = BEBA,Parent 2,SSR,SSR,20,31.33,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MORETO,PARDINA = JAEN BLANCO,Parent 1,SSR,SSR,20,36.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MORETO,ALFROCHEIRO PRETO,Parent 2,SSR,SSR,20,36.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MORIOT MUSKAT = GEILWEILERHOF I‐ SYLVANER,MUSCAT À PETITS GRAINS,Parent 1,SSR,SSR,20,36.78,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
MORIOT MUSKAT = GEILWEILERHOF I‐ SYLVANER,28‐30,Parent 2,SSR,SSR,20,36.78,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
MORRASTEL BOUSCHET,CARIGNAN NOIR,Parent 1,SSR,SSR,20,29.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
MORRASTEL BOUSCHET,PETIT BOUSCHET,Parent 2,SSR,SSR,20,29.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
MOSCATEL DE CAMARATE,TAMAREZ,Parent 1,SSR,SSR,20,23.57,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 19/1
MOSCATEL DE CAMARATE,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,23.57,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 19/1
MOSCATEL DE OEIRAS,DIAGALVES,Parent 1,SSR,SSR,20,36.91,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MOSCATEL DE OEIRAS,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,36.91,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MOSCATEL DE SAN ILDEFONSO,TAMAREZ,Parent 1,SSR,SSR,20,14.83,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 9/1
MOSCATEL DE SAN ILDEFONSO,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,14.83,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 9/1
MOSCATEL DR SOARES FRANCO,TAMAREZ,Parent 1,SSR,SSR,20,27.95,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MOSCATEL DR SOARES FRANCO,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,27.95,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MOSCATEL NATIVIDADE,DIAGALVES,Parent 1,SSR,SSR,20,44.08,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MOSCATEL NATIVIDADE,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,44.08,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MOSCATEL ROSA = LEAO FERREIRA DA FERRAL TAMARA,MUSCAT DE HAMBOURG,Parent 1,SSR,SSR,20,26.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MOSCATEL ROSA = LEAO FERREIRA DA FERRAL TAMARA,ALMEIDA 37‐51‐15,Parent 2,SSR,SSR,20,26.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MOSCATELLO SELVATICO,BOMBINO BIANCO,Parent 1,SSR,SSR,20,41.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Lacombe 2007 | nSSR: 20/0
MOSCATELLO SELVATICO,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,41.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Lacombe 2007 | nSSR: 20/0
MOSCATO TIAMMOR = PIROVANO 672 PIROVANO 190,PRINCIPESSA DI PIEMONTE =,Parent 1,SSR,SSR,20,40.34,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
MOSCATO TIAMMOR = PIROVANO 672 PIROVANO 190,PIROVANO 108,Parent 2,SSR,SSR,20,40.34,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
MOUCHKETNY,BEKALNY,Parent 1,SSR,SSR,20,36.76,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MOUCHKETNY,F PLAVAÏ,Parent 2,SSR,SSR,20,36.76,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MOUCHKETNY FAUX (COLLECTION MUSCAT ROUGE DE MADÈRE = MUSCAT D'EISENSTADT,SOARES FRANCO),Parent 1,SSR,SSR,20,35.12,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 18/0
MOUCHKETNY FAUX (COLLECTION MUSCAT ROUGE DE MADÈRE = MUSCAT D'EISENSTADT,MOSCATO VIOLETTO,Parent 2,SSR,SSR,20,35.12,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 18/0
MOURISCO DE SEMENTE,MOURISCO TINTO = MARUFO,Parent 1,SSR,SSR,20,38.93,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MOURISCO DE SEMENTE,F BORRAÇAL,Parent 2,SSR,SSR,20,38.93,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MOURTAOU,PLANT DE PEDEBERNADE 4,Parent 1,SSR,SSR,20,24.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
MOURTAOU,MOURAL,Parent 2,SSR,SSR,20,24.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
MOURTÈS,MAGDELEINE NOIRE DES CHARENTES PENOUILLE,Parent 1,SSR,SSR,20,37.64,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Boursiquot 2009 | nSSR: 20/0
MOURVAISON,POUGAYEN,Parent 1,SSR,SSR,20,32.03,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MOURVAISON,F AUBUN,Parent 2,SSR,SSR,20,32.03,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MULATA = LEAO FERREIRA DA ALMEIDA CASTELÃO = PERIQUITA,ALICANTE HENRI BOUSCHET,Parent 1,SSR,SSR,20,36.97,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MULATA = LEAO FERREIRA DA ALMEIDA CASTELÃO = PERIQUITA,11‐48‐49,Parent 2,SSR,SSR,20,36.97,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MÜLLER‐THURGAU,RIESLING WEISS,Parent 1,SSR,SSR,20,34.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. Confirmation of prior publication: Dettweiler 2000 | nSSR: 20/0
MÜLLER‐THURGAU,MADELEINE ROYALE,Parent 2,SSR,SSR,20,34.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. Confirmation of prior publication: Dettweiler 2000 | nSSR: 20/0
MUNKATSY JOZSEF MUSKOTALY DIAMANTTRAUBE,F MUSCAT D'ALEXANDRIE,Parent 1,SSR,SSR,20,26.35,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MURETO,PARDINA = JAEN BLANCO,Parent 1,SSR,SSR,20,37.67,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Lacombe 2007 | nSSR: 20/0
MURETO,ALFROCHEIRO PRETO,Parent 2,SSR,SSR,20,37.67,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Lacombe 2007 | nSSR: 20/0
MUSCAT BIFÈRE,BICANE,Parent 1,SSR,SSR,20,39.2,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MUSCAT BIFÈRE,F MUSCAT À PETITS GRAINS,Parent 2,SSR,SSR,20,39.2,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
MUSCAT BOUSCHET,PETIT BOUSCHET,Parent 1,SSR,SSR,20,33.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
MUSCAT BOUSCHET,MUSCAT FLEUR D'ORANGER,Parent 2,SSR,SSR,20,33.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
MUSCAT CENDRÉ,PINOT,Parent 1,SSR,SSR,20,40.92,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MUSCAT CENDRÉ,MUSCAT OTTONEL,Parent 2,SSR,SSR,20,40.92,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MUSCAT D'ALEXANDRIE,MUSCAT À PETITS GRAINS,Parent 1,SSR,SSR,20,45.3,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Lacombe 2010; Cipriani 2011 (under the local Sardinian synonym Axina de tres bias); (but not Myles 2011) | nSSR: 20/0
MUSCAT D'ALEXANDRIE,HEPTAKILO,Parent 2,SSR,SSR,20,45.3,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Lacombe 2010; Cipriani 2011 (under the local Sardinian synonym Axina de tres bias); (but not Myles 2011) | nSSR: 20/0
MUSCAT DE HAMBOURG,MUSCAT D'ALEXANDRIE,Parent 1,SSR,SSR,20,37.59,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Crespan 2003; Ibañez 2009; | nSSR: 20/0
MUSCAT DE HAMBOURG,FRANKENTHAL = SCHIAVA GROSSA,Parent 2,SSR,SSR,20,37.59,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Crespan 2003; Ibañez 2009; | nSSR: 20/0
MUSCAT DE ROUSSÉ,CARDINAL = G 10‐30,Parent 1,SSR,SSR,20,35.33,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MUSCAT DE ROUSSÉ,MUSCAT DE HAMBOURG,Parent 2,SSR,SSR,20,35.33,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MUSCAT D'ISTAMBOUL,MUSCAT D'ALEXANDRIE,Parent 1,SSR,SSR,20,45.24,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Lacombe 2010 | nSSR: 20/0
MUSCAT D'ISTAMBOUL,VALENCI BLANCO = BEBA,Parent 2,SSR,SSR,20,45.24,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Lacombe 2010 | nSSR: 20/0
MUSCAT DORÉ DE SEMIS (COLLECTION RIESLING,MUSCAT SAINT‐LAURENT,Parent 1,SSR,SSR,20,33.37,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
MUSCAT DORÉ DE SEMIS (COLLECTION RIESLING,OPPENHEIM),Parent 2,SSR,SSR,20,33.37,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
MUSCAT D'OUZBEKISTAN,KATTA‐KOURGAN,Parent 1,SSR,SSR,20,39.39,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MUSCAT D'OUZBEKISTAN,F MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,39.39,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MUSCAT FLEUR D'ORANGER,MUSCAT À PETITS GRAINS,Parent 1,SSR,SSR,20,36.41,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Schneider 2008; (and half Crespan 2001) | nSSR: 20/0
MUSCAT FLEUR D'ORANGER,CHASSELAS,Parent 2,SSR,SSR,20,36.41,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Schneider 2008; (and half Crespan 2001) | nSSR: 20/0
MUSCAT GRIS DE LA CALMETTE,CHASSELAS,Parent 1,SSR,SSR,20,27.95,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MUSCAT GRIS DE LA CALMETTE,MUSCAT D'EISENSTADT,Parent 2,SSR,SSR,20,27.95,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MUSCAT LASERELLE,CHASSELAS,Parent 1,SSR,SSR,20,29.85,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
MUSCAT LASERELLE,FRANKENTHAL = SCHIAVA GROSSA,Parent 2,SSR,SSR,20,29.85,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
MUSCAT LIERVAL,CHASSELAS,Parent 1,SSR,SSR,20,37.83,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
MUSCAT LIERVAL,MUSCAT D'EISENSTADT,Parent 2,SSR,SSR,20,37.83,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
MUSCAT MADRESFIELD COURT,BLACK MOROCCO,Parent 1,SSR,SSR,20,38.16,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MUSCAT MADRESFIELD COURT,F MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,38.16,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MUSCAT MIKVEH,VERICO,Parent 1,SSR,SSR,20,41.43,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
MUSCAT MIKVEH,MUSCAT FLEUR D'ORANGER,Parent 2,SSR,SSR,20,41.43,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
MUSCAT OBERLIN,BOUQUETTRAUBE,Parent 1,SSR,SSR,20,33.05,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 17/0
MUSCAT OBERLIN,MUSCAT PRÉCOCE DE SAUMUR,Parent 2,SSR,SSR,20,33.05,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 17/0
MUSCAT OTTONEL,CHASSELAS,Parent 1,SSR,SSR,20,37.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. Confirmation of prior publication: IFV 2007 | nSSR: 20/0
MUSCAT OTTONEL,MUSCAT D'EISENSTADT,Parent 2,SSR,SSR,20,37.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. Confirmation of prior publication: IFV 2007 | nSSR: 20/0
MUSCAT PINCE'S BLACK,BLACK MOROCCO,Parent 1,SSR,SSR,20,37.66,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
MUSCAT PINCE'S BLACK,F MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,37.66,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
MUSCAT PRÉCOCE DE SAUMUR,PINOT,Parent 1,SSR,SSR,20,20.72,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half validation of breeder's data. | nSSR: 17/1
MUSCAT PRÉCOCE DE SAUMUR,MUSCAT À PETITS GRAINS,Parent 2,SSR,SSR,20,20.72,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half validation of breeder's data. | nSSR: 17/1
MUSCAT ROUGE DE MADÈRE = SCIACCARELLO = MAMMOLO,MUSCAT À PETITS GRAINS,Parent 1,SSR,SSR,20,33.38,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Di Vecchi 2007; Cipriani 2010 | nSSR: 20/0
MUSCAT ROUGE DE MADÈRE = SCIACCARELLO = MAMMOLO,MOSCATO VIOLETTO,Parent 2,SSR,SSR,20,33.38,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Di Vecchi 2007; Cipriani 2010 | nSSR: 20/0
MUSCAT SAINT‐LAURENT,CHASSELAS,Parent 1,SSR,SSR,20,40.99,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
MUSCAT SAINT‐LAURENT,MUSCAT D'EISENSTADT,Parent 2,SSR,SSR,20,40.99,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
MUSCAT SEEDLESS,PERLETTE,Parent 1,SSR,SSR,20,31.55,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MUSCAT SEEDLESS,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,31.55,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MUSCAT SUSANNA,MADELEINE ANGEVINE,Parent 1,SSR,SSR,20,40.19,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MUSCAT SUSANNA,F MUSCAT À PETITS GRAINS,Parent 2,SSR,SSR,20,40.19,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MUSCAT VIRA,MUSCAT À PETITS GRAINS,Parent 1,SSR,SSR,20,28.48,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MUSCAT VIRA,MUSCAT DE HAMBOURG,Parent 2,SSR,SSR,20,28.48,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
MUSKAT BLUME,RIESLING WEISS,Parent 1,SSR,SSR,20,39.19,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MUSKAT BLUME,MUSCAT SAINT‐LAURENT,Parent 2,SSR,SSR,20,39.19,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MUSKAT BOUQUET,RIESLING WEISS,Parent 1,SSR,SSR,20,38.02,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
MUSKAT BOUQUET,MUSCAT SAINT‐LAURENT,Parent 2,SSR,SSR,20,38.02,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
NARINCE,DIMRIT (COLLECTION PLEVEN),Parent 1,SSR,SSR,20,48.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
NARINCE,KALECIK SIYAHI,Parent 2,SSR,SSR,20,48.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
NAVA = SPIEGEL‐ROY 3/70‐28 ALPHONSE LAVALLÉE,DABOUKI,Parent 1,SSR,SSR,20,28.46,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
NEDELCSEV MAGVATLANA,SULTANINA DE BULGARIE,Parent 1,SSR,SSR,20,36.45,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
NEDELCSEV MAGVATLANA,ITALIA = PIROVANO 65,Parent 2,SSR,SSR,20,36.45,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
NÉGRAL,FER,Parent 1,SSR,SSR,20,33.28,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
NÉGRAL,PRUNELARD,Parent 2,SSR,SSR,20,33.28,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
NÉGRET CASTRAIS,MAUZAC,Parent 1,SSR,SSR,20,39.79,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
NÉGRET CASTRAIS,MORRASTEL = GRACIANO,Parent 2,SSR,SSR,20,39.79,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
NÉGRET DE BANHARS,FER,Parent 1,SSR,SSR,20,34.02,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
NÉGRET DE BANHARS,MANSENG NOIR,Parent 2,SSR,SSR,20,34.02,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
NETTER,MUSCAT DE HAMBOURG,Parent 1,SSR,SSR,20,43.46,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
NETTER,DABOUKI,Parent 2,SSR,SSR,20,43.46,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
NEUBURGER,SYLVANER,Parent 1,SSR,SSR,20,34.62,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half validation of breeder's data. Confirmation of prior publication: Sefc 1997 and 1998 | nSSR: 20/1
NEUBURGER,VELTELINER ROUGE,Parent 2,SSR,SSR,20,34.62,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half validation of breeder's data. Confirmation of prior publication: Sefc 1997 and 1998 | nSSR: 20/1
NIELLUCCIO = SANGIOVESE,GAGLIOPPO,Parent 1,SSR,SSR,20,37.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. Invalidation of prior publication: Di Vecchi Staraz 2007; Vouillamoz 2007b; Crespan 2008 But additional SSR published by Crespan 2008 do not confirm this hypothesis | nSSR: 20/0
NIELLUCCIO = SANGIOVESE,FOGLIA TONDA,Parent 2,SSR,SSR,20,37.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. Invalidation of prior publication: Di Vecchi Staraz 2007; Vouillamoz 2007b; Crespan 2008 But additional SSR published by Crespan 2008 do not confirm this hypothesis | nSSR: 20/0
NIELLUCCIO = SANGIOVESE,FRAPPATO DI VITTORIA,Parent 1,SSR,SSR,20,37.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. Invalidation of prior publication: Di Vecchi Staraz 2007; Vouillamoz 2007b; Crespan 2008 But additional SSR published by Crespan 2008 do not confirm this hypothesis | nSSR: 20/0
NIELLUCCIO = SANGIOVESE,FOGLIA TONDA,Parent 2,SSR,SSR,20,37.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. Invalidation of prior publication: Di Vecchi Staraz 2007; Vouillamoz 2007b; Crespan 2008 But additional SSR published by Crespan 2008 do not confirm this hypothesis | nSSR: 20/0
NINCUSA,PLAVAC MALI CRNI,Parent 1,SSR,SSR,20,37.67,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
NINCUSA,BOMBINO BIANCO,Parent 2,SSR,SSR,20,37.67,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
NOBLING = 128‐40 FRIBOURG,SYLVANER,Parent 1,SSR,SSR,20,33.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
NOBLING = 128‐40 FRIBOURG,CHASSELAS,Parent 2,SSR,SSR,20,33.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
NOIR GLADY,MUSCAT ROUGE DE MADÈRE = PINOT,Parent 1,SSR,SSR,20,32.04,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
NOIR GLADY,MOSCATO VIOLETTO,Parent 2,SSR,SSR,20,32.04,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
NOIR HÂTIF DE MARSEILLE,MUSCAT ROUGE DE MADÈRE = PINOT,Parent 1,SSR,SSR,20,32.2,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
NOIR HÂTIF DE MARSEILLE,MOSCATO VIOLETTO,Parent 2,SSR,SSR,20,32.2,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
NORIA,EZERJO,Parent 1,SSR,SSR,20,36.76,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
NORIA,SAVAGNIN BLANC,Parent 2,SSR,SSR,20,36.76,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
